Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
34,Round 3,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,OBC-NCL,456,443
35,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OBC-NCL,400,397
36,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,EWS,417,417
37,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OPEN,450,436
38,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,SC,321,321
39,Round 3,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,OBC-NCL,402,393
40,Round 3,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,EWS,443,443
41,Round 3,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OPEN,452,448
42,Round 3,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,SC,323,323
43,Round 3,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,ST,274,274
44,Round 3,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OBC-NCL,572,572
45,Round 3,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OPEN,602,602
46,Round 3,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,SC,407,407
47,Round 3,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OBC-NCL,398,390
48,Round 3,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,EWS,446,446
49,Round 3,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OPEN,456,450
50,Round 3,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,EWS,496,496
51,Round 3,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OBC-NCL,404,397
52,Round 3,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,EWS,415,415
53,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,SC,562,562
54,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,ST,426,426
55,Round 3,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OBC-NCL,424,417
56,Round 3,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,EWS,412,412
57,Round 3,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OPEN,468,453
58,Round 3,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,SC,327,327
59,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,EWS,523,516
60,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OPEN,564,564
61,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,SC,407,406
62,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OBC-NCL,704,704
63,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,EWS,727,724
64,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OPEN,752,743
65,Round 3,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,ST,318,314
66,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OBC-NCL,498,493
67,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,EWS,506,486
68,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OPEN,562,556
69,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,SC,397,397
70,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OBC-NCL,523,523
71,Round 3,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,EWS,622,622
72,Round 3,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OPEN,645,635
73,Round 3,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OBC-NCL,556,556
74,Round 3,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,EWS,569,552
75,Round 3,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OPEN,608,597
76,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,ST,342,342
77,Round 3,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OBC-NCL,671,671
78,Round 3,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,EWS,698,685
79,Round 3,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OPEN,714,706
80,Round 3,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,SC,542,542
81,Round 3,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OBC-NCL,597,597
82,Round 3,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,EWS,645,638
83,Round 3,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,OPEN,657,652
84,Round 3,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,SC,498,498
85,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,EWS,671,661
86,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OPEN,688,678
87,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,SC,530,502
88,Round 3,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OBC-NCL,349,345
89,Round 3,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OPEN,407,397
90,Round 3,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,SC,266,266
91,Round 3,"National Institute of Technology, Rourkela",Computer Science,Group 1,OBC-NCL,668,668
92,Round 3,"National Institute of Technology, Rourkela",Computer Science,Group 1,EWS,706,701
93,Round 3,"National Institute of Technology, Rourkela",Computer Science,Group 1,OPEN,714,710
94,Round 3,"National Institute of Technology, Rourkela",Computer Science,Group 1,SC,543,543
95,Round 3,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OBC-NCL,531,522
96,Round 3,University of Hyderabad,Computer Science,Group 1,ST,256,256
97,Round 3,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,EWS,526,509
98,Round 3,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OPEN,580,572
99,Round 3,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,SC,357,357
100,Round 3,University of Hyderabad,Computer Science,Group 1,OBC-NCL,423,407
101,Round 3,University of Hyderabad,Computer Science,Group 1,EWS,410,410
102,Round 3,University of Hyderabad,Computer Science,Group 1,OPEN,473,467
103,Round 3,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OBC-NCL,592,585
104,Round 3,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,EWS,555,555
105,Round 3,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OPEN,628,622
106,Round 3,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,SC,451,451
107,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,EWS,387,387
108,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,OPEN,402,390
109,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,SC,283,268
110,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science and Engineering (Cyber Security),Group 1,OBC-NCL,401,393
111,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science and Engineering (Cyber Security),Group 1,EWS,404,404
112,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science and Engineering (Cyber Security),Group 1,OPEN,445,435
113,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science and Engineering (Cyber Security),Group 1,SC,321,321
114,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,OBC-NCL,335,335
115,Round 3,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OBC-NCL,499,493
116,Round 3,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,EWS,512,512
117,Round 3,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OPEN,535,532
118,Round 3,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,ST,262,262
119,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Condition Monitoring of Power Apparatus),Group 1,SC,219,219
120,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,OPEN,350,350
121,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,SC,256,255
122,Round 3,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),Group 1,OBC-NCL,338,329
123,Round 3,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),Group 1,OPEN,362,362
124,Round 3,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,EWS,314,314
125,Round 3,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,OPEN,393,393
126,Round 3,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OBC-NCL,549,549
127,Round 3,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,EWS,549,549
128,Round 3,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OPEN,595,595
129,Round 3,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,SC,432,432
130,Round 3,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,ST,306,306
131,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OBC-NCL,410,409
132,Round 3,NIELIT Deemed to be University- Ajmer,Artificial Intelligence & Data Science,Group 1,SC,258,258
133,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,EWS,422,422
134,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OPEN,467,448
135,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,SC,323,323
136,Round 3,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OBC-NCL,407,407
137,Round 3,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OPEN,479,479
138,Round 3,NIELIT Deemed to be University- Ajmer,Artificial Intelligence & Data Science,Group 1,OPEN,373,364
139,Round 3,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,OBC-NCL,518,514
140,Round 3,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,EWS,510,510
141,Round 3,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,SC,365,362
142,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Computer Science and Engineering,Group 1,OBC-NCL,526,526
143,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Computer Science and Engineering,Group 1,OPEN,589,580
144,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Computer Science and Engineering,Group 1,SC,374,374
145,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Computer Science and Engineering,Group 1,ST,255,255
146,Round 3,Central University Of Kashmir,Computer Science and Engineering,Group 1,OPEN,360,350
147,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OBC-NCL,485,463
148,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,EWS,481,481
149,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OPEN,539,530
150,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,SC,384,384
151,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OBC-NCL,464,450
152,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,EWS,469,469
153,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OPEN,519,493
154,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,SC,343,343
155,Round 3,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,OBC-NCL,463,463
156,Round 3,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,EWS,456,456
157,Round 3,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,OPEN,487,483
158,Round 3,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,SC,323,315
159,Round 3,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,ST,276,276
160,Round 3,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OBC-NCL,527,526
161,Round 3,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,EWS,533,533
162,Round 3,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OPEN,583,569
163,Round 3,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,SC,387,387
164,Round 3,National Institute of Technology Uttarakhand,Energy Systems and Technology,Group 1,SC,210,210
165,Round 3,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,OBC-NCL,322,322
166,Round 3,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,EWS,326,326
167,Round 3,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,SC,262,262
168,Round 3,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 1,SC,287,287
169,Round 3,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 2,SC,275,275
170,Round 3,National Institute of Technology Raipur,M.Tech in Planning (with specialization in Urban Planning),Group 1,OBC-NCL,317,294
171,Round 3,National Institute of Technology Raipur,M.Tech in Planning (with specialization in Urban Planning),Group 1,OPEN,412,389
172,Round 3,National Institute of Technology Raipur,M.Tech in Planning (with specialization in Urban Planning),Group 1,SC,215,192
173,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",RF and Photonics,Group 1,OPEN,377,370
174,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,OBC-NCL,450,434
175,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,EWS,433,426
176,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,OPEN,509,502
177,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,SC,343,341
178,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,ST,266,266
179,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,OBC-NCL,433,418
180,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,EWS,448,448
181,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,OPEN,498,481
182,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,SC,334,330
183,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,OBC-NCL,393,385
184,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,EWS,400,400
185,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,OPEN,444,436
186,Round 3,National Institute of Technology Puducherry,Structural Engineering - Resilience and Sustainability,Group 1,OBC-NCL,325,325
187,Round 3,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 1,OBC-NCL,456,456
188,Round 3,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 2,OBC-NCL,456,456
189,Round 3,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 3,OBC-NCL,445,445
190,Round 3,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 1,OPEN,534,534
191,Round 3,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 2,OPEN,504,504
192,Round 3,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 3,OPEN,491,487
193,Round 3,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,427,427
194,Round 3,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,OPEN,487,486
195,Round 3,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,SC,327,327
196,Round 3,National Institute of Technology Sikkim,M.Tech in VLSI and Embedded Systems,Group 1,OBC-NCL,374,370
197,Round 3,National Institute of Technology Sikkim,M.Tech in VLSI and Embedded Systems,Group 1,SC,280,271
198,Round 3,National Institute of Technology Sikkim,M.Tech in Communication and Signal Processing,Group 1,OBC-NCL,330,327
199,Round 3,National Institute of Technology Sikkim,M.Tech in Communication and Signal Processing,Group 1,OPEN,432,432
200,Round 3,National Institute of Technology Sikkim,M.Tech in Electrical Engineering (Power and Energy Systems),Group 1,SC,252,252
201,Round 3,National Institute of Technology Sikkim,M.Tech in Electrical Engineering (Power Electronics and Drives),Group 1,SC,253,253
202,Round 3,"Institute of Infrastructure, Technology, Research And Management, Ahmedabad",Civil Engineering,Group 1,SC,258,258
203,Round 3,Indian Institute of Information Technology (IIIT) Surat,Electronics and Communication Engineering (VLSI),Group 1,OBC-NCL,342,342
204,Round 3,Indian Institute of Information Technology (IIIT) Surat,Electronics and Communication Engineering (VLSI),Group 2,OBC-NCL,338,338
205,Round 3,Indian Institute of Information Technology (IIIT) Surat,Electronics and Communication Engineering (VLSI),Group 1,OPEN,385,385
206,Round 3,Indian Institute of Information Technology (IIIT) Surat,Electronics and Communication Engineering (VLSI),Group 2,OPEN,377,375
207,Round 3,"National Institute of Technology, Silchar",Power Electronics and Drives,Group 1,OBC-NCL,338,338
208,Round 3,"National Institute of Technology, Silchar",Power Electronics and Drives,Group 1,OPEN,370,362
209,Round 3,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 1,OBC-NCL,327,327
210,Round 3,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 2,OBC-NCL,339,339
211,Round 3,National Institute of Technology Andhra Pradesh,Power Electronics and Drives,Group 1,OBC-NCL,334,330
212,Round 3,National Institute of Technology Andhra Pradesh,Power Electronics and Drives,Group 1,ST,255,255
213,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,OBC-NCL,421,421
214,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,OBC-NCL,421,416
215,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,OPEN,457,457
216,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,OPEN,448,448
217,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",RF and Microwave Engineering,Group 1,OPEN,430,428
218,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,OBC-NCL,459,459
219,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,EWS,409,409
220,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,OPEN,497,497
221,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Materials Science and Technology,Group 1,OPEN,373,373
222,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,Group 1,OBC-NCL,373,348
223,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,Group 1,OPEN,468,468
224,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,Group 1,SC,314,314
225,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,Group 1,OBC-NCL,348,348
226,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,Group 1,OPEN,373,368
227,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,OBC-NCL,360,354
228,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,OPEN,397,395
229,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,SC,273,272
230,Round 3,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 1,OPEN,385,366
231,Round 3,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 2,OPEN,413,402
232,Round 3,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 1,SC,248,248
233,Round 3,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 2,SC,264,264
234,Round 3,National Institute of Technology Patna,Next Generation Wireless Technologies,Group 1,OBC-NCL,342,334
235,Round 3,National Institute of Technology Patna,Next Generation Wireless Technologies,Group 1,OPEN,358,358
236,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,Group 1,OBC-NCL,333,333
237,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,Group 1,OPEN,391,375
238,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,Group 1,SC,259,259
239,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,OBC-NCL,389,389
240,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,EWS,372,372
241,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,SC,291,291
242,Round 3,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,OBC-NCL,423,423
243,Round 3,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,OBC-NCL,438,438
244,Round 3,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,EWS,411,411
245,Round 3,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,EWS,324,324
246,Round 3,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,OPEN,463,463
247,Round 3,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,SC,390,390
248,Round 3,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,SC,277,277
249,Round 3,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 1,OBC-NCL,380,380
250,Round 3,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 2,OBC-NCL,355,355
251,Round 3,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 3,OBC-NCL,326,318
252,Round 3,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 3,OPEN,352,352
253,Round 3,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,OBC-NCL,527,527
254,Round 3,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,OPEN,538,535
255,Round 3,National Institute of Technology Agartala,Communication Systems & Signal Processing,Group 1,OBC-NCL,323,315
256,Round 3,National Institute of Technology Agartala,Communication Systems & Signal Processing,Group 1,OPEN,350,350
257,Round 3,National Institute of Technology Agartala,Communication Systems & Signal Processing,Group 1,SC,256,256
258,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,OBC-NCL,350,336
259,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,EWS,330,330
