Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
1290,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,ST,256,252
1291,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,SC,324,323
1292,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Electronics and Communication Engineering,Group 1,OPEN,366,366
1293,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,Group 1,OBC-NCL,407,390
1294,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OPEN-PwD,307,307
1295,Round 1,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,SC,443,443
1296,Round 1,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,ST,277,277
1297,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,OBC-NCL,400,386
1298,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",Artificial Intelligence and Machine Learning with Pedagogy,Group 1,ST,273,273
1299,Round 1,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in Computer Science and Engineering (Bigdata Analytics),Group 1,OPEN,489,433
1300,Round 1,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in VLSI & Microelectronics,Group 1,OPEN,592,366
1301,Round 1,"Jawaharlal Nehru University, New Delhi",Computer Science & Engineering,Group 1,OBC-NCL,547,529
1302,Round 1,"National Institute of Electronics and Information Technology, Calicut",Automotive Electronics,Group 1,SC,323,298
1303,Round 1,"National Institute of Electronics and Information Technology, Calicut",Embedded Systems,Group 1,ST,271,271
1304,Round 1,NIELIT Deemed to be University Imphal,Artificial Intelligence,Group 1,EWS,385,335
1305,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 2,OPEN,463,445
1306,Round 1,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,Group 1,SC,314,291
1307,Round 1,"National Institute of Technology, Rourkela",Biotechnology,Group 1,EWS,497,450
1308,Round 1,"National Institute of Technology, Rourkela",Control & Automation,Group 1,SC,326,315
1309,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,Group 2,SC,330,330
1310,Round 1,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,ST,291,291
1311,Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,Group 1,SC,314,314
1312,Round 1,"National Institute of Technology, Rourkela",Information Security,Group 1,OBC-NCL,681,658
1313,Round 1,"National Institute of Technology, Rourkela",Information Security,Group 1,EWS,678,672
1314,Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,OBC-NCL,597,542
1315,Round 1,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,ST,344,336
1316,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,Group 1,OBC-NCL,473,473
1317,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,Group 3,SC,321,318
1318,Round 1,"National Institute of Technology, Silchar",Power Electronics and Drives,Group 1,ST,262,262
1319,Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,EWS,360,360
1320,Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,OPEN,433,402
1321,Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,SC,354,300
1322,Round 1,"National Institute of Technology, Silchar",Transportation Engineering,Group 1,OPEN,408,351
1323,Round 1,"National Institute of Technology, Silchar",Water Resources Engineering,Group 1,OBC-NCL,321,321
1324,Round 1,"National Institute of Technology, Silchar",Water Resources Engineering,Group 1,OPEN,359,359
1325,Round 1,"National Institute of Technology, Srinagar",Water Resources Engineering,Group 1,SC,243,206
1326,Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OBC-NCL,731,702
1327,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,SC,272,272
1328,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,SC,332,332
1329,Round 1,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,ST,342,310
1330,Round 1,"National Institute of Technology, Tiruchirappalli",Power Electronics,Group 1,SC,515,433
1331,Round 1,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,OBC-NCL,747,731
1332,Round 1,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,Group 1,OBC-NCL,429,424
1333,Round 1,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,Group 1,EWS,424,424
1334,Round 1,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,OBC-NCL,456,428
1335,Round 1,"National Institute of Technology, Warangal",Smart Electric Grid,Group 1,OBC-NCL,429,411
1336,Round 1,"National Institute of Technology, Warangal",Control & Automation,Group 1,OBC-NCL,515,464
1337,Round 1,"National Institute of Technology, Warangal",Control & Automation,Group 4,OBC-NCL,465,465
1338,Round 1,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,EWS,739,731
1339,Round 1,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OPEN,564,502
1340,Round 1,"National Institute of Technology, Warangal",Machine Design,Group 1,OBC-NCL,566,555
1341,Round 1,"National Institute of Technology, Warangal",Manufacturing Engineering,Group 1,ST,245,241
1342,Round 1,"National Institute of Technology, Warangal",Power Systems Engineering,Group 1,SC,405,370
1343,Round 1,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,OPEN,707,674
1344,Round 1,"National Institute of Technology, Warangal",Welding Technology and Non Destructive Testing,Group 1,EWS,335,335
1345,Round 1,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OBC-NCL,434,404
1346,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,OPEN,489,414
1347,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,SC,306,279
1348,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,Group 1,OBC-NCL,383,362
1349,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Information Security and privacy,Group 1,SC,473,414
1350,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,OPEN,657,625
1351,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,ST,298,298
1352,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,Group 1,SC,288,269
1353,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,SC,291,288
1354,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,EWS,382,378
1355,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,Group 1,ST,284,284
1356,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,Group 2,SC,311,311
1357,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Water Resources Engineering and Geoinformatics,Group 1,OPEN,464,371
1358,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Thermal Science and Energy Technology,Group 1,ST,266,266
1359,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mining and Mineral Engineering,Group 1,OBC-NCL,346,312
1360,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Sustainable Energy Technology and Development,Group 1,OBC-NCL,328,304
1361,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Control & Industrial Automation,Group 1,OBC-NCL,357,327
1362,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,SC,357,315
1363,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Autonomous Systems and Machine Intelligence,Group 1,OBC-NCL,476,453
1364,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,OPEN,608,534
1365,Round 1,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Network and Security Group,Group 1,SC,374,374
1366,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. Biomedical Engineering,Group 1,EWS,377,337
1367,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Intelligent Mechanical Systems Design,Group 1,SC,228,228
1368,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,SC,364,358
1369,Round 1,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,SC,523,370
1370,Round 1,"Indian Institute of Information Technology , Kalyani",VLSI & Embedded Systems,Group 1,ST,264,264
1371,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,OPEN,549,493
1372,Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,Group 1,OBC-NCL,433,397
1373,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",Electric Vehicle Technology,Group 1,ST,244,244
1374,Round 1,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,SC,360,353
1375,Round 1,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,ST,266,256
1376,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,SC,344,335
1377,Round 1,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Artificial Intelligence,Group 1,SC,360,360
1378,Round 1,"Indian Institute of Information Technology, Vadodara, Diu Campus",Artificial Intelligence,Group 1,OPEN,517,505
1379,Round 1,Indian Institute of Information Technology (IIIT) Surat,Electronics and Communication Engineering (VLSI),Group 1,OBC-NCL,424,373
1380,Round 1,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OBC-NCL,493,476
1381,Round 1,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,Group 1,SC,393,393
1382,Round 1,"Punjab Engineering College, Chandigarh",Quantum Materials & Technology,Group 1,EWS,338,313
1383,Round 1,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),Group 1,ST,291,291
1384,Round 1,"Punjab Engineering College, Chandigarh",Computer Science & Engineering,Group 1,OPEN,564,506
1385,Round 1,"Central Institute of Technology, Kokrajhar",Computer Science & Engineering,Group 1,OBC-NCL,419,419
1386,Round 1,Central University of Rajasthan,Sustainable Architecture,Group 1,SC,271,271
1387,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),Group 1,OBC-NCL,433,421
1388,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),Group 1,SC,342,290
1389,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Sensor Technology,Group 1,EWS,370,370
1390,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,Group 1,ST,259,259
1391,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,SC,349,343
1392,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,Group 1,ST,276,276
1393,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,SC,415,415
1394,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",Engineering Education,Group 1,SC,331,209
1395,Round 1,NIELIT Deemed to be University- Ajmer,Artificial Intelligence & Data Science,Group 1,OBC-NCL,360,350
1396,Round 1,NIELIT Deemed to be University Agartala,Data Engineering,Group 2,SC,298,277
1397,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",RF and Microwave Engineering,Group 1,OPEN,592,452
1398,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,Group 1,EWS,358,358
1399,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,Group 1,ST,268,268
1400,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Manufacturing Technology,Group 1,EWS,314,314
1401,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Manufacturing Technology,Group 1,SC,296,269
1402,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",Engineering Education,Group 1,OBC-NCL,311,294
1403,Round 1,"Jawaharlal Nehru University, New Delhi",Computer Science & Engineering,Group 1,OPEN,756,592
1404,Round 1,"Jawaharlal Nehru University, New Delhi",Computer Science & Engineering,Group 1,ST,327,327
1405,Round 1,NIELIT Deemed to be University- Ajmer,Artificial Intelligence & Data Science,Group 1,SC,298,274
1406,Round 1,NIELIT Deemed to be University- Gorakhpur,VLSI and Embedded Systems Design,Group 1,OPEN,390,377
1407,Round 1,NIELIT Deemed to be University- Srinagar,Cyber Forensics,Group 2,OBC-NCL,335,330
1408,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Production & Industrial Engineering,Group 1,SC,252,232
1409,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Materials Engineering,Group 1,OPEN,366,366
1410,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,Group 1,OPEN,429,393
1411,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,SC,328,291
1412,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,OBC-NCL,450,438
1413,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,OBC-NCL,526,495
1414,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,Group 1,OPEN,412,355
1415,Round 1,National Institute of Technology Andhra Pradesh,Power Electronics and Drives,Group 1,ST,275,275
1416,Round 1,National Institute of Technology Andhra Pradesh,Advanced Communication Systems and Signal Processing,Group 1,OPEN,459,420
1417,Round 1,National Institute of Technology Andhra Pradesh,Computer Science and Data Analytics,Group 1,SC,418,377
1418,Round 1,National Institute of Technology Andhra Pradesh,Geo-technical Engineering,Group 1,OBC-NCL,344,340
1419,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,Group 1,EWS,424,383
1420,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Aerospace Engineering,Group 1,OPEN,478,396
1421,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,OPEN,581,543
1422,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Transportation Engineering,Group 1,OPEN,453,393
1423,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Urban & Regional Planning,Group 1,EWS,468,367
1424,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,EWS,522,512
1425,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information Technology,Group 1,EWS,557,557
1426,Round 1,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech.- PhD in Bioinformatics,Group 1,OPEN,702,702
1427,Round 1,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OPEN,718,672
1428,Round 1,"Indian Institute of Information Technology, Allahabad","Dual Degree M.Tech. - Ph.D in IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OPEN,624,624
1429,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OPEN,632,572
1430,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,EWS,428,420
1431,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",CAD-CAM,Group 1,EWS,335,335
1432,Round 1,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,OPEN,545,460
1433,Round 1,"Indian Institute of Information Technology , Kalyani",VLSI & Embedded Systems,Group 3,OPEN,385,358
1434,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",VLSI & Embedded Systems,Group 1,SC,327,319
1435,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OPEN,534,502
1436,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",VLSI & Embedded Systems,Group 1,SC,295,295
1437,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OPEN,534,532
1438,Round 1,"Indian Institute of Information Technology, Una",M. Tech. Microelectronics and VLSI Design,Group 1,OPEN,400,381
1439,Round 1,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Artificial Intelligence,Group 1,ST,278,278
1440,Round 1,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,EWS,489,481
1441,Round 1,Sant Longowal Institute of Engineering and Technology,Food Engineering & Technology,Group 1,OBC-NCL,309,309
1442,Round 1,Sant Longowal Institute of Engineering and Technology,Computer Science & Engineering,Group 1,OPEN,483,413
1443,Round 1,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),Group 1,SC,378,279
1444,Round 1,Central University of Rajasthan,Computer Science & Engineering,Group 1,ST,252,252
1445,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,Group 1,OPEN,516,431
1446,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Signal Processing and AI),Group 1,ST,256,256
1447,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Industrial Systems Engineering,Group 1,OBC-NCL,352,325
1448,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,Group 1,OPEN,555,475
1449,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Materials Engineering,Group 1,OBC-NCL,350,303
1450,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Mechanical System Design),Group 1,SC,306,269
1451,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,SC,317,292
1452,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Technology Management,Group 1,EWS,380,380
1453,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,EWS,519,519
1454,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,Group 1,SC,343,331
1455,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,EWS,432,421
1456,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,Group 1,ST,279,279
1457,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,Group 1,SC,395,395
1458,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Power Electronics,Group 1,OPEN,508,468
1459,Round 1,"Jawaharlal Nehru University, New Delhi",Electronics and Communication Engineering,Group 1,ST,350,350
1460,Round 1,NIELIT Deemed to be University- Ropar,Automotive Electronics,Group 1,OPEN,365,365
1461,Round 1,NIELIT Deemed to be University- Ropar,Data Engineering,Group 2,OPEN,506,444
1462,Round 1,NIELIT Deemed to be University- Ropar,Cyber Forensics and Information Security,Group 2,OPEN,450,420
1463,Round 1,NIELIT Deemed to be University- Ropar,Artificial Intelligence,Group 2,OPEN,510,469
1464,Round 1,NIELIT Deemed to be University- Gorakhpur,VLSI and Embedded Systems Design,Group 1,OBC-NCL,346,342
1465,Round 1,NIELIT Deemed to be University- Srinagar,Cyber Forensics,Group 2,OPEN,469,381
1466,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,SC,435,377
1467,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,OBC-NCL,380,377
1468,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,OBC-NCL,490,454
1469,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,OBC-NCL,505,499
1470,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,Group 1,SC,314,300
1471,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,SC,380,306
1472,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",Artificial Intelligence and Machine Learning with Pedagogy,Group 1,OBC-NCL,387,337
1473,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",Intelligent Control Systems with Pedagogy,Group 1,OBC-NCL,320,320
1474,Round 1,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in Computer Science and Engineering (Bigdata Analytics),Group 1,EWS,407,407
1475,Round 1,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in VLSI & Microelectronics,Group 1,EWS,323,323
1476,Round 1,NIELIT Deemed to be University- Gorakhpur,Electronics Design & Technology,Group 1,SC,284,284
1477,Round 1,"National Institute of Electronics and Information Technology, Calicut",Automotive Electronics,Group 1,OBC-NCL,390,354
1478,Round 1,"National Institute of Electronics and Information Technology, Calicut",Embedded Systems,Group 1,OBC-NCL,466,448
1479,Round 1,NIELIT Deemed to be University Imphal,Artificial Intelligence,Group 1,OBC-NCL,366,349
1480,Round 1,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 1,OPEN,483,450
1481,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,OPEN-PwD,260,260
1482,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,Group 1,OPEN,471,380
1483,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,OPEN,714,678
1484,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,Group 1,ST,255,255
1485,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,ST,281,277
1486,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah","Power Electronics, Machines and Drives",Group 1,EWS,366,366
1487,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,OBC-NCL,460,412
1488,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,EWS,481,481
1489,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),Group 1,EWS,377,370
1490,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,OBC-NCL,514,491
1491,Round 1,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,ST,402,324
1492,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,Group 1,OPEN,479,381
1493,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Nanoelectronics and VLSI Design,Group 1,SC,300,299
1494,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Communication & Signal Processing,Group 1,OPEN,445,397
1495,Round 1,"Indian Institute of Information Technology , Kalyani",VLSI & Embedded Systems,Group 1,SC,305,264
1496,Round 1,"Indian Institute of Information Technology , Kalyani",VLSI & Embedded Systems,Group 2,OBC-NCL,414,414
1497,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",VLSI & Embedded Systems,Group 1,ST,264,264
1498,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,OBC-NCL,452,448
1499,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science and Engineering (Cyber Security),Group 1,OPEN,532,486
1500,Round 1,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,EWS,460,453
1501,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,OBC-NCL,529,506
1502,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,EWS,526,523
1503,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,OBC-NCL,510,486
1504,Round 1,"National Institute of Electronics and Information Technology, Aurangabad",Artificial Intelligence,Group 2,OPEN,481,459
1505,Round 1,"National Institute of Advanced manufacturing Technology, Hatia, Ranchi",Environment Engineering,Group 1,SC,277,220
1506,Round 1,Sant Longowal Institute of Engineering and Technology,Electronics and Communication Engineering,Group 1,OPEN,358,350
1507,Round 1,Sant Longowal Institute of Engineering and Technology,VLSI Design,Group 1,OBC-NCL,350,338
1508,Round 1,University of Hyderabad,Computer Science,Group 1,SC,377,342
1509,Round 1,"Punjab Engineering College, Chandigarh",Electrical Engineering,Group 1,SC,306,255
1510,Round 1,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,ST,349,331
1511,Round 1,"Central Institute of Technology, Kokrajhar",Computer Science & Engineering,Group 1,OPEN,477,477
1512,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Semiconductor Chip Design),Group 1,SC,338,319
1513,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,OBC-NCL,512,486
1514,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,EWS,464,464
1515,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),Group 1,EWS,414,414
1516,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),Group 1,OPEN,732,437
1517,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Nanoscience and Technology,Group 1,EWS,350,350
1518,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,Group 1,OPEN,677,506
1519,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,Group 1,SC,295,279
1520,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Defence and Space Electronics),Group 1,OPEN,466,437
1521,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Industrial Systems Engineering,Group 1,OPEN,426,355
1522,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,Group 1,EWS,423,413
1523,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,Group 1,SC,327,318
1524,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Nanoscience and Technology,Group 1,SC,252,239
1525,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Technology Management,Group 1,OBC-NCL,397,343
1526,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,OBC-NCL,532,506
